id,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,
286,-1.21875192,36.85917207,0,0,0,1,0,0,0,0,0,0,0,0,
287,-1.276317281,36.82048211,0,0,0,1,0,0,0,0,0,0,0,0,
288,-1.305020702,36.86192,0,0,0,1,0,0,0,0,0,0,0,0,
289,-1.263713358,36.74915798,0,0,0,1,0,0,0,0,0,0,0,0,
290,-1.284510486,36.82071993,0,0,0,1,0,0,0,0,0,0,0,0,
291,-1.30950235,36.85923339,0,0,0,1,0,0,0,0,0,0,0,0,
292,-1.262394656,36.72649036,0,0,0,1,0,0,0,0,0,0,0,0,
293,-1.26623596,36.85382768,0,0,0,1,0,0,0,0,0,0,0,0,
294,-1.226115636,36.87024192,0,0,0,1,0,0,0,0,0,0,0,0,
295,-1.314332313,36.8319136,0,0,0,1,0,0,0,0,0,0,0,0,
296,-1.251107532,36.82344112,0,0,0,1,0,0,0,0,0,0,0,0,
297,-1.255317287,36.75245455,0,0,0,1,0,0,0,0,0,0,0,0,
298,-1.251107532,36.82344112,0,0,0,1,0,0,0,0,0,0,0,0,
299,-1.281888759,36.97218156,0,0,0,1,0,0,0,0,0,0,0,0,
300,-1.28716602,36.97346902,0,0,0,1,0,0,0,0,0,0,0,0,
301,-1.314992779,36.81232438,0,0,0,1,0,0,0,0,0,0,0,0,
302,-1.276401447,36.81420704,0,0,0,1,0,0,0,0,0,0,0,0,
303,-1.282783179,36.838886,0,0,0,1,0,0,0,0,0,0,0,0,
304,-1.32820655,36.85332956,0,0,0,1,0,0,0,0,0,0,0,0,
305,-1.226881997,36.79952233,0,0,0,1,0,0,0,0,0,0,0,0,
306,-1.285158104,36.8355008,0,0,0,1,0,0,0,0,0,0,0,0,
307,-1.305195902,36.81808582,0,0,0,0,1,0,0,0,0,0,0,0,
308,-1.233181559,36.80729664,0,0,0,0,1,0,0,0,0,0,0,0,
309,-1.265492187,36.85356571,0,0,0,0,1,0,0,0,0,0,0,0,
310,-1.289708049,36.73922055,0,0,0,0,1,0,0,0,0,0,0,0,
311,-1.244786725,36.84473187,0,0,0,0,1,0,0,0,0,0,0,0,
312,-1.295527432,36.83294965,0,0,0,0,1,0,0,0,0,0,0,0,
313,-1.307245745,36.87568117,0,0,0,0,1,0,0,0,0,0,0,0,
314,-1.254832462,36.75163896,0,0,0,0,1,0,0,0,0,0,0,0,
315,-1.282223169,36.82724631,0,0,0,0,1,0,0,0,0,0,0,0,
316,-1.298398777,36.76950264,0,0,0,0,1,0,0,0,0,0,0,0,
317,-1.270564254,36.74708131,0,0,0,0,1,0,0,0,0,0,0,0,
318,-1.333417971,36.89947468,0,0,0,0,1,0,0,0,0,0,0,0,
319,-1.251071853,36.88880788,0,0,0,0,1,0,0,0,0,0,0,0,
320,-1.311964679,36.79397494,0,0,0,0,1,0,0,0,0,0,0,0,
321,-1.284011061,36.84448996,0,0,0,0,1,0,0,0,0,0,0,0,
322,-1.311189335,36.88946392,0,0,0,0,1,0,0,0,0,0,0,0,
323,-1.285785907,36.84077413,0,0,0,0,1,0,0,0,0,0,0,0,
324,-1.310463902,36.83429498,0,0,0,0,1,0,0,0,0,0,0,0,
325,-1.255668828,36.87138793,0,0,0,0,1,0,0,0,0,0,0,0,
326,-1.311847915,36.87799065,0,0,0,0,1,0,0,0,0,0,0,0,
327,-1.285554987,36.84216825,0,0,0,0,1,0,0,0,0,0,0,0,
328,-1.309598265,36.78607259,0,0,0,0,1,0,0,0,0,0,0,0,
329,-1.265057347,36.85518166,0,0,0,0,1,0,0,0,0,0,0,0,
330,-1.310767864,36.88983896,0,0,0,0,1,0,0,0,0,0,0,0,
331,-1.309432577,36.88984117,0,0,0,0,1,0,0,0,0,0,0,0,
332,-1.262893537,36.85383852,0,0,0,0,1,0,0,0,0,0,0,0,
333,-1.315487407,36.88225878,0,0,0,0,1,0,0,0,0,0,0,0,
334,-1.262904176,36.85312875,0,0,0,0,1,0,0,0,0,0,0,0,
335,-1.29373518,36.86226521,0,0,0,0,1,0,0,0,0,0,0,0,
336,-1.265017532,36.84523414,0,0,0,0,1,0,0,0,0,0,0,0,
337,-1.260606979,36.91090292,0,0,0,0,1,0,0,0,0,0,0,0,
338,-1.265106904,36.84148605,0,0,0,0,1,0,0,0,0,0,0,0,
339,-1.293617708,36.87237041,0,0,0,0,1,0,0,0,0,0,0,0,
340,-1.267263459,36.83685021,0,0,0,0,1,0,0,0,0,0,0,0,
341,-1.282397577,36.74535722,0,0,0,0,1,0,0,0,0,0,0,0,
342,-1.307271572,36.78871455,0,0,0,0,1,0,0,0,0,0,0,0,
343,-1.25639209,36.86927443,0,0,0,0,1,0,0,0,0,0,0,0,
344,-1.338686668,36.66734752,0,0,0,0,1,0,0,0,0,0,0,0,
345,-1.29514269,36.7983148,0,0,0,0,1,0,0,0,0,0,0,0,
346,-1.293913356,36.86165015,0,0,0,0,1,0,0,0,0,0,0,0,
347,-1.220313017,36.89471615,0,0,0,0,1,0,0,0,0,0,0,0,
348,-1.304512823,36.82947038,0,0,0,0,1,0,0,0,0,0,0,0,
349,-1.280184767,36.83450385,0,0,0,0,1,0,0,0,0,0,0,0,
350,-1.224143766,36.91455249,0,0,0,0,1,0,0,0,0,0,0,0,
351,-1.283941098,36.91142321,0,0,0,0,1,0,0,0,0,0,0,0,
352,-1.301634809,36.86137715,0,0,0,0,1,0,0,0,0,0,0,0,
353,-1.303832528,36.8663883,0,0,0,0,1,0,0,0,0,0,0,0,
354,-1.287182268,36.74517664,0,0,0,0,1,0,0,0,0,0,0,0,
355,-1.280372473,36.82707575,0,0,0,0,1,0,0,0,0,0,0,0,
356,-1.28648269,36.83031234,0,0,0,0,1,0,0,0,0,0,0,0,
357,-1.302326425,36.81471631,0,0,0,0,1,0,0,0,0,0,0,0,
358,-1.318909773,36.86988118,0,0,0,0,1,0,0,0,0,0,0,0,
359,-1.248630021,36.94672841,0,0,0,0,1,0,0,0,0,0,0,0,
360,-1.235714588,36.93890301,0,0,0,0,1,0,0,0,0,0,0,0,
361,-1.226197652,36.87169883,0,0,0,0,1,0,0,0,0,0,0,0,
362,-1.256681239,36.81685018,0,0,0,0,1,0,0,0,0,0,0,0,
363,-1.227658791,36.92826228,0,0,0,0,1,0,0,0,0,0,0,0,
364,-1.307615519,36.79995819,0,0,0,0,1,0,0,0,0,0,0,0,
365,-1.339324793,36.74312544,0,0,0,0,1,0,0,0,0,0,0,0,
366,-1.243209794,36.79381509,0,0,0,0,1,0,0,0,0,0,0,0,
367,-1.181348274,36.89327487,0,0,0,0,1,0,0,0,0,0,0,0,
368,-1.283764012,36.82392676,0,0,0,0,1,0,0,0,0,0,0,0,
369,-1.283506621,36.81964896,0,0,0,0,1,0,0,0,0,0,0,0,
370,-1.314332313,36.8319136,0,0,0,0,1,0,0,0,0,0,0,0,
371,-1.251107532,36.82344112,0,0,0,0,1,0,0,0,0,0,0,0,
372,-1.255317287,36.75245455,0,0,0,0,1,0,0,0,0,0,0,0,
373,-1.251107532,36.82344112,0,0,0,0,1,0,0,0,0,0,0,0,
374,-1.281888759,36.97218156,0,0,0,0,1,0,0,0,0,0,0,0,
375,-1.28716602,36.97346902,0,0,0,0,1,0,0,0,0,0,0,0,
376,-1.28169849,36.75260965,0,0,0,0,1,0,0,0,0,0,0,0,
377,-1.296069797,36.8136669,0,0,0,0,1,0,0,0,0,0,0,0,
378,-1.225979448,36.86332274,0,0,0,0,1,0,0,0,0,0,0,0,
379,-1.336982292,36.70809554,0,0,0,0,1,0,0,0,0,0,0,0,
380,-1.331065259,36.78259198,0,0,0,0,1,0,0,0,0,0,0,0,
381,-1.309583694,36.85907066,0,0,0,0,1,0,0,0,0,0,0,0,
382,-1.260889352,36.79054443,0,0,0,0,1,0,0,0,0,0,0,0,
383,-1.289867938,36.87070227,0,0,0,0,1,0,0,0,0,0,0,0,
384,-1.328685162,36.87378086,0,0,0,0,1,0,0,0,0,0,0,0,
385,-1.217969162,36.86049837,0,0,0,0,1,0,0,0,0,0,0,0,
386,-1.283019445,36.75005597,0,0,0,0,1,0,0,0,0,0,0,0,
387,-1.295187643,36.80545671,0,0,0,0,1,0,0,0,0,0,0,0,
388,-1.291824969,36.80391824,0,0,0,0,1,0,0,0,0,0,0,0,
389,-1.313786985,36.86951382,0,0,0,0,1,0,0,0,0,0,0,0,
390,-1.273969819,36.8290016,0,0,0,0,1,0,0,0,0,0,0,0,
391,-1.276380058,36.81472316,0,0,0,0,1,0,0,0,0,0,0,0,
392,-1.311622001,36.84521549,0,0,0,0,1,0,0,0,0,0,0,0,
393,-1.308988066,36.79330111,0,0,0,0,1,0,0,0,0,0,0,0,
394,-1.304443065,36.89786951,0,0,0,0,1,0,0,0,0,0,0,0,
395,-1.362380112,36.91417646,0,0,0,0,1,0,0,0,0,0,0,0,
396,-1.218998964,36.91434157,0,0,0,0,1,0,0,0,0,0,0,0,
397,-1.318016064,36.82674368,0,0,0,0,1,0,0,0,0,0,0,0,
398,-1.328245421,36.89505685,0,0,0,0,1,0,0,0,0,0,0,0,
399,-1.295850441,36.84336293,0,0,0,0,1,0,0,0,0,0,0,0,
400,-1.289566935,36.84379572,0,0,0,0,1,0,0,0,0,0,0,0,
401,-1.291855055,36.86393875,0,0,0,0,1,0,0,0,0,0,0,0,
402,-1.295487858,36.86149538,0,0,0,0,1,0,0,0,0,0,0,0,
403,-1.252075027,36.88897971,0,0,0,0,1,0,0,0,0,0,0,0,
404,-1.293734091,36.86193394,0,0,0,0,1,0,0,0,0,0,0,0,
405,-1.295738396,36.86669537,0,0,0,0,1,0,0,0,0,0,0,0,
406,-1.261177763,36.8682627,0,0,0,0,0,1,0,0,0,0,0,0,
407,-1.271425427,36.84924468,0,0,0,0,0,1,0,0,0,0,0,0,
408,-1.248447116,36.87136365,0,0,0,0,0,1,0,0,0,0,0,0,
409,-1.25458158,36.87486047,0,0,0,0,0,1,0,0,0,0,0,0,
410,-1.285453047,36.84129004,0,0,0,0,0,1,0,0,0,0,0,0,
411,-1.284337607,36.83811368,0,0,0,0,0,1,0,0,0,0,0,0,
412,-1.26148077,36.86048095,0,0,0,0,0,1,0,0,0,0,0,0,
413,-1.292230862,36.84608336,0,0,0,0,0,1,0,0,0,0,0,0,
414,-1.232850396,36.86693838,0,0,0,0,0,1,0,0,0,0,0,0,
415,-1.260116759,36.85681438,0,0,0,0,0,1,0,0,0,0,0,0,
416,-1.289099131,36.84595806,0,0,0,0,0,1,0,0,0,0,0,0,
417,-1.26133849,36.85802603,0,0,0,0,0,1,0,0,0,0,0,0,
418,-1.294861513,36.84338939,0,0,0,0,0,1,0,0,0,0,0,0,
419,-1.308362578,36.78595757,0,0,0,0,0,1,0,0,0,0,0,0,
420,-1.27259916,36.83182966,0,0,0,0,0,1,0,0,0,0,0,0,
421,-1.3571333,36.90185676,0,0,0,0,0,1,0,0,0,0,0,0,
422,-1.326074373,36.86837631,0,0,0,0,0,1,0,0,0,0,0,0,
423,-1.297427445,36.89853887,0,0,0,0,0,1,0,0,0,0,0,0,
424,-1.304061499,36.84334138,0,0,0,0,0,1,0,0,0,0,0,0,
425,-1.313107909,36.782413,0,0,0,0,0,1,0,0,0,0,0,0,
426,-1.322453079,36.79447439,0,0,0,0,0,1,0,0,0,0,0,0,
427,-1.308814681,36.78934923,0,0,0,0,0,1,0,0,0,0,0,0,
428,-1.33691181,36.76076402,0,0,0,0,0,1,0,0,0,0,0,0,
429,-1.323734029,36.78135999,0,0,0,0,0,1,0,0,0,0,0,0,
430,-1.213846402,36.80309519,0,0,0,0,0,1,0,0,0,0,0,0,
431,-1.363550715,36.7389366,0,0,0,0,0,1,0,0,0,0,0,0,
432,-1.241732418,36.77107808,0,0,0,0,0,1,0,0,0,0,0,0,
433,-1.274488879,36.88944602,0,0,0,0,0,1,0,0,0,0,0,0,
434,-1.303707396,36.73721214,0,0,0,0,0,1,0,0,0,0,0,0,
435,-1.279401447,36.81820704,0,0,0,0,0,1,0,0,0,0,0,0,
436,-1.317992779,36.81632438,0,0,0,0,0,1,0,0,0,0,0,0,
437,-1.279401447,36.81820704,0,0,0,0,0,1,0,0,0,0,0,0,
438,-1.285783179,36.842886,0,0,0,0,0,1,0,0,0,0,0,0,
439,-1.269413561,36.70516016,0,0,0,0,0,1,0,0,0,0,0,0,
440,-1.282750687,36.70805353,0,0,0,0,0,1,0,0,0,0,0,0,
441,-1.289921964,36.73408511,0,0,0,0,0,1,0,0,0,0,0,0,
442,-1.288017389,36.7400966,0,0,0,0,0,1,0,0,0,0,0,0,
443,-1.278326539,36.91015909,0,0,0,0,0,1,0,0,0,0,0,0,
444,-1.25544958,36.69320788,0,0,0,0,0,1,0,0,0,0,0,0,
445,-1.273557458,36.70603492,0,0,0,0,0,1,0,0,0,0,0,0,
446,-1.279710688,36.72484129,0,0,0,0,0,1,0,0,0,0,0,0,
447,-1.266704354,36.74384633,0,0,0,0,0,1,0,0,0,0,0,0,
448,-1.278659919,36.75106094,0,0,0,0,0,1,0,0,0,0,0,0,
449,-1.269413561,36.70716016,0,0,0,0,0,1,0,0,0,0,0,0,
450,-1.282750687,36.71005353,0,0,0,0,0,1,0,0,0,0,0,0,
451,-1.289921964,36.73608511,0,0,0,0,0,1,0,0,0,0,0,0,
452,-1.288017389,36.7420966,0,0,0,0,0,1,0,0,0,0,0,0,
453,-1.278326539,36.91215909,0,0,0,0,0,1,0,0,0,0,0,0,
454,-1.25044958,36.70020788,0,0,0,0,0,1,0,0,0,0,0,0,
455,-1.305667213,36.87035361,0,0,0,0,0,1,0,0,0,0,0,0,
456,-1.271215561,36.70630186,0,0,0,0,0,1,0,0,0,0,0,0,
457,-1.238965321,36.76065752,0,0,0,0,0,1,0,0,0,0,0,0,
458,-1.268082338,36.74293904,0,0,0,0,0,1,0,0,0,0,0,0,
459,-1.284687617,36.72509878,0,0,0,0,0,1,0,0,0,0,0,0,
460,-1.262444026,36.73243964,0,0,0,0,0,1,0,0,0,0,0,0,
461,-1.267243289,36.92288161,0,0,0,0,0,1,0,0,0,0,0,0,
462,-1.272674322,36.70664518,0,0,0,0,0,1,0,0,0,0,0,0,
463,-1.275557458,36.70203492,0,0,0,0,0,1,0,0,0,0,0,0,
464,-1.281710688,36.72084129,0,0,0,0,0,1,0,0,0,0,0,0,
465,-1.268704354,36.73984633,0,0,0,0,0,1,0,0,0,0,0,0,
466,-1.280659919,36.74706094,0,0,0,0,0,1,0,0,0,0,0,0,
467,-1.271413561,36.70316016,0,0,0,0,0,1,0,0,0,0,0,0,
468,-1.284750687,36.70605353,0,0,0,0,0,1,0,0,0,0,0,0,
469,-1.291921964,36.73208511,0,0,0,0,0,1,0,0,0,0,0,0,
470,-1.290017389,36.7380966,0,0,0,0,0,1,0,0,0,0,0,0,
471,-1.280326539,36.90815909,0,0,0,0,0,1,0,0,0,0,0,0,
472,-1.25244958,36.69620788,0,0,0,0,0,1,0,0,0,0,0,0,
473,-1.307667213,36.86635361,0,0,0,0,0,1,0,0,0,0,0,0,
474,-1.273215561,36.70230186,0,0,0,0,0,1,0,0,0,0,0,0,
475,-1.240965321,36.75665752,0,0,0,0,0,1,0,0,0,0,0,0,
476,-1.270082338,36.73893904,0,0,0,0,0,1,0,0,0,0,0,0,
477,-1.286687617,36.72109878,0,0,0,0,0,1,0,0,0,0,0,0,
478,-1.264444026,36.72843964,0,0,0,0,0,1,0,0,0,0,0,0,
479,-1.269243289,36.91888161,0,0,0,0,0,1,0,0,0,0,0,0,
480,-1.274674322,36.70264518,0,0,0,0,0,1,0,0,0,0,0,0,
481,-1.281598385,36.91197558,0,0,0,0,0,1,0,0,0,0,0,0,
482,-1.267668772,36.74571929,0,0,0,0,0,1,0,0,0,0,0,0,
483,-1.292318198,36.90161654,0,0,0,0,0,1,0,0,0,0,0,0,
484,-1.276647939,36.7150048,0,0,0,0,0,1,0,0,0,0,0,0,
485,-1.292671967,36.89638622,0,0,0,0,0,1,0,0,0,0,0,0,
486,-1.280132736,36.75431151,0,0,0,0,0,1,0,0,0,0,0,0,
487,-1.277922328,36.71857532,0,0,0,0,0,1,0,0,0,0,0,0,
488,-1.307580605,36.88447473,0,0,0,0,0,1,0,0,0,0,0,0,
489,-1.284370772,36.70419013,0,0,0,0,0,1,0,0,0,0,0,0,
490,-1.310393423,36.85926361,0,0,0,0,0,1,0,0,0,0,0,0,
491,-1.295351904,36.89710105,0,0,0,0,0,1,0,0,0,0,0,0,
492,-1.273557458,36.70403492,0,0,0,0,0,1,0,0,0,0,0,0,
493,-1.279710688,36.72284129,0,0,0,0,0,1,0,0,0,0,0,0,
494,-1.266704354,36.74184633,0,0,0,0,0,1,0,0,0,0,0,0,
495,-1.278659919,36.74906094,0,0,0,0,0,1,0,0,0,0,0,0,
496,-1.269413561,36.70516016,0,0,0,0,0,0,1,0,0,0,0,0,
497,-1.282750687,36.70805353,0,0,0,0,0,0,1,0,0,0,0,0,
498,-1.289921964,36.73408511,0,0,0,0,0,0,1,0,0,0,0,0,
499,-1.288017389,36.7400966,0,0,0,0,0,0,1,0,0,0,0,0,
500,-1.278326539,36.91015909,0,0,0,0,0,0,1,0,0,0,0,0,
501,-1.25044958,36.69820788,0,0,0,0,0,0,1,0,0,0,0,0,
502,-1.305667213,36.86835361,0,0,0,0,0,0,1,0,0,0,0,0,
503,-1.271215561,36.70430186,0,0,0,0,0,0,1,0,0,0,0,0,
504,-1.238965321,36.75865752,0,0,0,0,0,0,1,0,0,0,0,0,
505,-1.268082338,36.74093904,0,0,0,0,0,0,1,0,0,0,0,0,
506,-1.284687617,36.72309878,0,0,0,0,0,0,1,0,0,0,0,0,
507,-1.262444026,36.73043964,0,0,0,0,0,0,1,0,0,0,0,0,
508,-1.267243289,36.92088161,0,0,0,0,0,0,1,0,0,0,0,0,
509,-1.272674322,36.70464518,0,0,0,0,0,0,1,0,0,0,0,0,
510,-1.279598385,36.91397558,0,0,0,0,0,0,1,0,0,0,0,0,
511,-1.265668772,36.74771929,0,0,0,0,0,0,1,0,0,0,0,0,
512,-1.290318198,36.90361654,0,0,0,0,0,0,1,0,0,0,0,0,
513,-1.274647939,36.7170048,0,0,0,0,0,0,1,0,0,0,0,0,
514,-1.290671967,36.89838622,0,0,0,0,0,0,1,0,0,0,0,0,
515,-1.278132736,36.75631151,0,0,0,0,0,0,1,0,0,0,0,0,
516,-1.275922328,36.72057532,0,0,0,0,0,0,1,0,0,0,0,0,
517,-1.305580605,36.88647473,0,0,0,0,0,0,1,0,0,0,0,0,
518,-1.282370772,36.70619013,0,0,0,0,0,0,1,0,0,0,0,0,
519,-1.308393423,36.86126361,0,0,0,0,0,0,1,0,0,0,0,0,
520,-1.293351904,36.89910105,0,0,0,0,0,0,1,0,0,0,0,0,
521,-1.251107532,36.82344112,0,0,0,0,0,0,1,0,0,0,0,0,
522,-1.281888759,36.97218156,0,0,0,0,0,0,1,0,0,0,0,0,
523,-1.28716602,36.97346902,0,0,0,0,0,0,1,0,0,0,0,0,
524,-1.28169849,36.75260965,0,0,0,0,0,0,1,0,0,0,0,0,
525,-1.296069797,36.8136669,0,0,0,0,0,0,1,0,0,0,0,0,
526,-1.225979448,36.86332274,0,0,0,0,0,0,1,0,0,0,0,0,
527,-1.336982292,36.70809554,0,0,0,0,0,0,1,0,0,0,0,0,
528,-1.331065259,36.78259198,0,0,0,0,0,0,1,0,0,0,0,0,
529,-1.309583694,36.85907066,0,0,0,0,0,0,1,0,0,0,0,0,
530,-1.260889352,36.79054443,0,0,0,0,0,0,1,0,0,0,0,0,
531,-1.285262726,36.83889288,0,0,0,0,0,0,1,0,0,0,0,0,
532,-1.27920683,36.82599926,0,0,0,0,0,0,1,0,0,0,0,0,
533,-1.220247603,36.76754635,0,0,0,0,0,0,1,0,0,0,0,0,
534,-1.27026392,36.74420598,0,0,0,0,0,0,1,0,0,0,0,0,
535,-1.26623596,36.85382768,0,0,0,0,0,0,1,0,0,0,0,0,
536,-1.226115636,36.87024192,0,0,0,0,0,0,1,0,0,0,0,0,
537,-1.252037161,36.86943789,0,0,0,0,0,0,1,0,0,0,0,0,
538,-1.307089088,36.87166566,0,0,0,0,0,0,1,0,0,0,0,0,
539,-1.323610385,36.8879306,0,0,0,0,0,0,1,0,0,0,0,0,
540,-1.265737777,36.80665615,0,0,0,0,0,0,1,0,0,0,0,0,
541,-1.272009968,36.7505318,0,0,0,0,0,0,1,0,0,0,0,0,
542,-1.270772088,36.84677653,0,0,0,0,0,0,1,0,0,0,0,0,
543,-1.283465363,36.91224673,0,0,0,0,0,0,1,0,0,0,0,0,
544,-1.285821655,36.82081547,0,0,0,0,0,0,1,0,0,0,0,0,
545,-1.312088812,36.84941863,0,0,0,0,0,0,1,0,0,0,0,0,
546,-1.279457664,36.8181312,0,0,0,0,0,0,1,0,0,0,0,0,
547,-1.290814629,36.86064307,0,0,0,0,0,0,1,0,0,0,0,0,
548,-1.26497048,36.87745562,0,0,0,0,0,0,1,0,0,0,0,0,
549,-1.297218612,36.81510029,0,0,0,0,0,0,1,0,0,0,0,0,
550,-1.322497117,36.73489317,0,0,0,0,0,0,1,0,0,0,0,0,
551,-1.317253566,36.70818017,0,0,0,0,0,0,1,0,0,0,0,0,
552,-1.263340736,36.73722518,0,0,0,0,0,0,1,0,0,0,0,0,
553,-1.267492187,36.85556571,0,0,0,0,0,0,1,0,0,0,0,0,
554,-1.291708049,36.74122055,0,0,0,0,0,0,1,0,0,0,0,0,
555,-1.246786725,36.84673187,0,0,0,0,0,0,1,0,0,0,0,0,
556,-1.297527432,36.83494965,0,0,0,0,0,0,1,0,0,0,0,0,
557,-1.309245745,36.87768117,0,0,0,0,0,0,1,0,0,0,0,0,
558,-1.256832462,36.75363896,0,0,0,0,0,0,1,0,0,0,0,0,
559,-1.284223169,36.82924631,0,0,0,0,0,0,1,0,0,0,0,0,
560,-1.300398777,36.77150264,0,0,0,0,0,0,1,0,0,0,0,0,
561,-1.272564254,36.74908131,0,0,0,0,0,0,1,0,0,0,0,0,
562,-1.28289635,36.85151611,0,0,0,0,0,0,1,0,0,0,0,0,
563,-1.277476025,36.79633349,0,0,0,0,0,0,1,0,0,0,0,0,
564,-1.276580735,36.80034877,0,0,0,0,0,0,1,0,0,0,0,0,
565,-1.287892575,36.85606511,0,0,0,0,0,0,1,0,0,0,0,0,
566,-1.263894248,36.85257102,0,0,0,0,0,0,1,0,0,0,0,0,
567,-1.289849732,36.87516305,0,0,0,0,0,0,1,0,0,0,0,0,
568,-1.295267938,36.86970227,0,0,0,0,0,0,1,0,0,0,0,0,
569,-1.334085162,36.87278086,0,0,0,0,0,0,1,0,0,0,0,0,
